date,sitename,trait,trait_description,mean
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.9448454625
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,96.9205958558
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.0067707528
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,87.8399364908
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.6937913848
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,94.5163586703
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,87.0140660109
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,97.7138541562
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,71.5168957618
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,93.6866032522
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,99.1157259673
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,98.0320242312
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,87.0468966563
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,97.7325159284
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,93.7136675197
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,79.7854211676
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,98.687393605
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,95.7924458608
2018-06-24,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,96.7371479128
2018-06-24,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,91.0922319397
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.6669312755
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,99.5846185728
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,92.9227409217
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,97.0956159898
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,94.8475296516
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,80.7894067023
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,96.8692844212
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,73.1314678092
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,72.1625920138
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,83.105686328
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.8840587908
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,98.2136647533
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,88.6099928696
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,83.8773465303
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,68.4644235413
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.5594674282
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.9134105049
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,98.6313130956
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,67.5077446533
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,92.9604298411
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.7509427502
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,91.797170073
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,89.2898194664
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.8948324099
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,75.6164073309
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,99.8998077474
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,87.7746857093
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,99.7109787663
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,96.9801519583
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,86.2249205707
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,97.9505156205
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,89.2222311506
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,80.9663967175
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,99.6601801951
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,98.0870216004
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,82.0716508304
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,84.4534018927
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,99.3850643944
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,83.4638250839
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,95.0815712889
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,88.1856421253
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,98.769058566
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,73.9943312164
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,95.9386131766
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,88.8579567181
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,78.4335199295
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,89.2797661974
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,89.7078065193
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,89.5579622941
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,97.4956392451
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,67.3638633105
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,93.7741496255
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,75.5178223818
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,97.5567716909
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,79.6796210474
2018-06-25,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.6738921361
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,98.355753323
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.851698785
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.6339878722
2018-06-25,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,83.5803489854
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.8780830822
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,92.8121471479
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.6288237587
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,97.1854798135
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.5518656207
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,95.7783368762
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,96.0659509034
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,99.1054837867
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,96.2676476918
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,89.9254821009
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,96.1432015659
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,98.7854123802
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,97.071464494
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,99.3969563976
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,96.1088645193
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,97.9235689386
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,97.8999075237
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.8972180131
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,99.3667742125
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,91.6881346599
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,98.2424669441
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.8442865796
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.7199496633
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,96.7341471071
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.6842175301
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.8592377256
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,99.2299234183
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.4905088381
2018-06-26,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,96.8628077138
2018-06-26,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.5142757787
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.0043791907
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,97.3941343709
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,67.3374922355
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,78.3733394072
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,92.0842921691
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,98.5450092194
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,96.5114525968
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,97.7513973782
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,85.5445807198
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,70.2121148239
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,84.0341871905
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,87.1656390011
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,85.3188299678
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,96.0575108897
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,73.438901825
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,68.7742975163
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,72.8090602283
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,93.3866403608
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,98.2208961014
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,98.8918740629
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,91.4768144687
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,90.6055054603
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.4709897145
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,96.8774033464
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,90.3774851524
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,79.1812523131
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,92.4090641744
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,77.2087070818
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,88.4898948084
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,95.5902736337
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,98.4321116711
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,83.9115542352
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,92.4788150231
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,81.9553510397
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,76.4716285623
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,95.4772802565
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,91.236461379
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,98.6645012579
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,82.4794997747
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,87.8178413668
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,97.8659100135
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,94.8986138896
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,93.584336395
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,90.1889915
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,83.2162154643
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.3814774341
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.0909927849
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,88.2687063349
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,80.6603809079
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,88.7664586241
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.2504420968
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,96.3922862066
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.1157975323
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.2176327695
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.0007139894
2018-06-27,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,85.0399249732
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,89.8955489356
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,72.4815822573
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,98.6999741503
2018-06-27,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,98.9846683236
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,98.4475893632
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,83.3205596357
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,97.0337134782
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,99.6229439085
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,77.9375340838
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,91.1624931488
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,88.793392679
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,93.9603792132
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,98.7748059461
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,86.2743844603
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,97.4604626699
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,78.3491586784
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,97.7001839047
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,82.428247655
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,80.6956682705
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,77.779519576
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,100.0
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,99.7838050003
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,74.8503122398
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,64.9089337826
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,91.8574659753
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,87.1380659852
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,89.7728040155
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,99.5549130394
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,71.9256814776
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.5742428451
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,90.1500327313
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,96.5543092983
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,70.2716596422
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.8504797533
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,67.6738656421
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,88.2666381254
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,84.2749141085
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.5340516114
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.9528336843
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.3698566682
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,99.0753343497
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,85.4585681206
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.8124318161
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,72.4649858947
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.8495926001
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,98.3763896552
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,91.4235397665
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,96.5013095874
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,80.5101744191
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,95.5216044729
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.9403348483
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,88.2729209586
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,81.9989952702
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,99.1906183156
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,88.9538584352
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,96.9372311926
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,65.1646677614
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,96.7681072031
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,87.936409408
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,81.7826662351
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,92.1720770721
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,97.7360101054
2018-06-28,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,83.0073624854
2018-06-28,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,98.9421988728
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,87.6922957421
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,96.1405687
2018-06-29,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,95.3576440493
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,90.3684588377
2018-06-29,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,92.4542726215
2018-06-29,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,99.8733372138
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,98.9290110607
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,88.2665537444
2018-06-29,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.7076075975
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,99.469936052
2018-06-29,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,87.6183147764
